artist_name,artist_id
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Matanza,5OlITTCPCIxWOa3TEpemuF
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Paramore,74XFHRwlV6OrjEM0A2NCMF
ASIAN KUNG-FU GENERATION,0MK8l3nURwwQIjafvXoJJt
Talking Heads,2x9SpqnPi8rlE9pjHBwmSC
Simple Plan,2p4FqHnazRucYQHyDCdBrJ
Paramore,74XFHRwlV6OrjEM0A2NCMF
Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3
All Time Low,46gyXjRIvN1NL1eCB8GBxo
blink-182,6FBDaR13swtiWwGhX1WQsP
3OH!3,0FWzNDaEu9jdgcYTbcOa4F
Simple Plan,2p4FqHnazRucYQHyDCdBrJ
The Cure,7bu3H8JO7d0UbMoVzbo70s
The Smiths,3yY2gUcIsjMr8hjo51PoJ8
The Cab,2C2sVVXanbOpymYBMpsi89
BOYS LIKE GIRLS,0vWCyXMrrvMlCcepuOJaGI
Sum 41,0qT79UgT5tY4yudH9VfsdT
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
Sum 41,0qT79UgT5tY4yudH9VfsdT
Set It Off,06bDwgCHeMAwhgI8il4Y5k
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Simple Plan,2p4FqHnazRucYQHyDCdBrJ
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Stand Here Alone,3YwAgafEWJCd6Haotq7Qd2
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Still Virgin,7ItkysfbgpA20pQ7fXZtp4
Pee Wee Gaskins,62USA8ccl2yj1sSVyqL2LR
Pee Wee Gaskins,62USA8ccl2yj1sSVyqL2LR
Various Artists,0LyfQWJT6nXafLPZqxe9Of
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Tianastacia,3ucYi2JRu3j12lHbfqms9u
Various Artists,0LyfQWJT6nXafLPZqxe9Of
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Last Child,1v1khTmozNfxB2ET1Ep288
Last Child,1v1khTmozNfxB2ET1Ep288
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Sumo,10AzTrYMPVVmpKoBP5bX9W
Los Gatos Negros,65F6OtLWx2jRUCjEgjj9D6
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Camisa de Vênus,6kJHpEjr5eNnVJeyfTbs3G
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Raimundos,3CfJckVRuukdJSvK3r89yJ
Various Artists,0LyfQWJT6nXafLPZqxe9Of
The Smiths,3yY2gUcIsjMr8hjo51PoJ8
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3
Sum 41,0qT79UgT5tY4yudH9VfsdT
Simple Plan,2p4FqHnazRucYQHyDCdBrJ
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
Green Day,7oPftvlwr6VrsViSDV7fJY
ssshhhiiittt!,0RfocEzLe78RexLTeU1K2p
The Cure,7bu3H8JO7d0UbMoVzbo70s
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
Dropkick Murphys,7w9jdhcgHNdiPeNPUoFSlx
Iggy Pop,33EUXrFKGjpUSGacqEHhU4
Falling In Reverse,2CmaKO2zEGJ1NWpS1yfVGz
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
A Rocket To The Moon,1NU9Em6e8dDo36Js6nEo3t
Ramones,1co4F2pPNH8JjTutZkmgSm
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
Virus,0G7A5LzQAs2egiQl7hO5tV
Pee Wee Gaskins,62USA8ccl2yj1sSVyqL2LR
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Samiam,7eNSfWxOEWP2B2QQgHGBoo
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Flema,2E0SVBO1NkyVTl7PDmGGw4
Catupecu Machu,059ysTnWcrm4yFwTr0NDjc
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Planet Hemp,3nasa4yabzvUeb6DzejDYU
Charly García,3jO7X5KupvwmWTHGtHgcgo
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Various Artists,0LyfQWJT6nXafLPZqxe9Of
The Dead Milkmen,2fhngmJMaaKcdhXHCa4cPK
Last Child,1v1khTmozNfxB2ET1Ep288
Last Child,1v1khTmozNfxB2ET1Ep288
Matanza,5OlITTCPCIxWOa3TEpemuF
Last Child,1v1khTmozNfxB2ET1Ep288
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Last Child,1v1khTmozNfxB2ET1Ep288
Flema,2E0SVBO1NkyVTl7PDmGGw4
Ultraje a Rigor,3zkkrMSBLHuTKMI6I3fDWi
Québec Redneck Bluegrass Project,6QafnqFGVO80DazTYj5fAz
Matanza,5OlITTCPCIxWOa3TEpemuF
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Molchat Doma,1nVq0hKIVReeaiB3xJgKf0
Molchat Doma,1nVq0hKIVReeaiB3xJgKf0
Green Day,7oPftvlwr6VrsViSDV7fJY
He Is We,6yFbpXlBH8XHVQGjUPUvKU
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
The White Stripes,4F84IBURUo98rz4r61KF70
FM Static,043r4OwwUAYREkBLK5jAiV
blink-182,6FBDaR13swtiWwGhX1WQsP
The Smiths,3yY2gUcIsjMr8hjo51PoJ8
A Rocket To The Moon,1NU9Em6e8dDo36Js6nEo3t
Simple Plan,2p4FqHnazRucYQHyDCdBrJ
The Smiths,3yY2gUcIsjMr8hjo51PoJ8
Hawk Nelson,4hj6ZZxaiKvG5GU3PYf7Gh
Rise Against,6Wr3hh341P84m3EI8qdn9O
The Red Jumpsuit Apparatus,1SImpQO0GbjRgvlwCcCtFo
The Ting Tings,2wvUfjKGoXvcnDHq7GgMOa
The Black Keys,7mnBLXK823vNxN3UWB7Gfz
The Red Jumpsuit Apparatus,1SImpQO0GbjRgvlwCcCtFo
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
Ratones Paranoicos,5fVtUielMhdztOA34ArB6c
División Minúscula,2Ky9mFKNApb9KpEcORXE3p
Last Child,1v1khTmozNfxB2ET1Ep288
Various Artists,0LyfQWJT6nXafLPZqxe9Of
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Lobão,3LWCuB9QxDmpLhhGwqU04N
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Tronic,5HkHDnrE6HW1FsD5gf8nrw
Los Miserables,7EP6QHjz7FSJZBVjDuAmas
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Pee Wee Gaskins,62USA8ccl2yj1sSVyqL2LR
Stand Here Alone,3YwAgafEWJCd6Haotq7Qd2
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Tequila Baby,2PpPgzTMMJEEhJuTwvOTIg
Matanza,5OlITTCPCIxWOa3TEpemuF
Last Child,1v1khTmozNfxB2ET1Ep288
Québec Redneck Bluegrass Project,6QafnqFGVO80DazTYj5fAz
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Ultraje a Rigor,3zkkrMSBLHuTKMI6I3fDWi
GUFI,2x6OBrjZlSnyftY3Da2mmN
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Tři Sestry,7yvvL4p6VhBe8iLfoM0PHR
Chumbawamba,0TcYeHEK9sBtv7xPbKhzHz
Где Фантом?,0r3Nr12KW6sMFbgdzbJtgj
Le Tigre,2n6FviARgtjjimZXu18uRM
Metro Station,7vXwfZyDp3spzIVNXDaTPN
Paramore,74XFHRwlV6OrjEM0A2NCMF
A Rocket To The Moon,1NU9Em6e8dDo36Js6nEo3t
Sum 41,0qT79UgT5tY4yudH9VfsdT
Neck Deep,2TM0qnbJH4QPhGMCdPt7fH
The Cure,7bu3H8JO7d0UbMoVzbo70s
The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT
Joan Jett & the Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K
League of Legends,47mIJdHORyRerp4os813jD
The Smiths,3yY2gUcIsjMr8hjo51PoJ8
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
All Time Low,46gyXjRIvN1NL1eCB8GBxo
The Minds Of 99,6GTwMrB4u3hwcUyc9sU1UL
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
The Clash,3RGLhK1IP9jnYFH4BRFJBS
NTRL,710Oh5ushpaeLgSIcbW8hI
SUPERIOTS,4zqYFVYmFDGmQu4YZvYYMW
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Dibob,5unSnRQbVY6bEHkfNfgX5R
Pee Wee Gaskins,62USA8ccl2yj1sSVyqL2LR
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Klamydia,2BFdLtG6ivaiRqPFTgV1in
Luis Alberto Spinetta,1MuQ2m2tg7naeRGAOxYZer
Sly Withers,59vpAv1Esa36VUiOvx0nYX
Catupecu Machu,059ysTnWcrm4yFwTr0NDjc
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Tronic,5HkHDnrE6HW1FsD5gf8nrw
Choke,6S8jtBAwQPuau8aiYxIDk9
Skay Beilinson,4K8Mrjr9IvA8QU0Vjj4BED
Killing Me Inside,4BsA6GhmnkTRZJrLa8LMo8
En Svensk Tiger,3iW69eoN123eG0fXEdER0q
Ultraje a Rigor,3zkkrMSBLHuTKMI6I3fDWi
Rybičky 48,40D2LUlV5SqxWG3ux2DhFe
Attaque 77,5rI6C5mJm6GYXbGHhpHTu9
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Attaque 77,5rI6C5mJm6GYXbGHhpHTu9
BBS Paranoicos,3m6rsPYI2szH1eab4Gu74U
Matanza,5OlITTCPCIxWOa3TEpemuF
Stand Here Alone,3YwAgafEWJCd6Haotq7Qd2
Cadena Perpetua,46cEeRi8p3fkd1hN0N820b
Matanza,5OlITTCPCIxWOa3TEpemuF
Sumo,10AzTrYMPVVmpKoBP5bX9W
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Threesixty Skatepunk,2pgx5wRVYyEXLRDsRmQt4J
Os Replicantes,6hP7JNm3e4E0c5bldlKlO6
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Plain White T's,1g1yxsNVPhMUl9GrMjEb2o
Secondhand Serenade,6eouuqqGggqDlYRV63cgPo
We The Kings,3ao3jf5d70Tf4fPh2bnXVl
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Paramore,74XFHRwlV6OrjEM0A2NCMF
ssshhhiiittt!,0RfocEzLe78RexLTeU1K2p
Escape the Fate,5ojhEavq6altxW8fWIlLum
The Black Keys,7mnBLXK823vNxN3UWB7Gfz
Green Day,7oPftvlwr6VrsViSDV7fJY
Anarbor,09J4zbHHwNNlN2tfgJIg21
Joan Jett & the Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K
All Time Low,46gyXjRIvN1NL1eCB8GBxo
Parachute,2PCUhxD40qlMqsKHjTZD2e
Parachute,2PCUhxD40qlMqsKHjTZD2e
The Offspring,5LfGQac0EIXyAN8aUwmNAQ
The Red Jumpsuit Apparatus,1SImpQO0GbjRgvlwCcCtFo
Killing Me Inside,4BsA6GhmnkTRZJrLa8LMo8
Los Abuelos De La Nada,5R3NywPPOyhLfdvutgg0me
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
2 minutos,5sASmkskUJsvYDSYKRkkYd
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
The Minds Of 99,6GTwMrB4u3hwcUyc9sU1UL
Ratones Paranoicos,5fVtUielMhdztOA34ArB6c
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Rybičky 48,40D2LUlV5SqxWG3ux2DhFe
Rebellion Rose,0AnwMwgg6y4Cv0h9nkKPIx
Attaque 77,5rI6C5mJm6GYXbGHhpHTu9
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Die Ärzte,0cbL6CYnRqpAxf1evwUVQD
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Ultraje a Rigor,3zkkrMSBLHuTKMI6I3fDWi
Charly García,3jO7X5KupvwmWTHGtHgcgo
Endank Soekamti,0sde8hCXe4RhPihKuFmxhk
Fiskales Ad-Hok,60bfQT8dq9ykKW6KfIXnE5
Skay Beilinson,4K8Mrjr9IvA8QU0Vjj4BED
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
Charly García,3jO7X5KupvwmWTHGtHgcgo
Chingadazo de Kung Fu,6xT6c42KpjrOlEhZK12rBL
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Bulldog,0bI566gNqVLuVAra7TXQp9
Threesixty Skatepunk,2pgx5wRVYyEXLRDsRmQt4J
La Floripondio,73Vk4dL8kYkbRJxWJDq1wL
Québec Redneck Bluegrass Project,6QafnqFGVO80DazTYj5fAz
Mörbyligan,09ExrWYC2EPtY0IPZ2gk8W
Plebe Rude,2azqeHE13Y8hP8YAjew9zL
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
ASIAN KUNG-FU GENERATION,0MK8l3nURwwQIjafvXoJJt
Waterparks,3QaxveoTiMetZCMp1sftiu
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2
Pornofilmy,47jBQjRmURjRn3XfLIaHvV
ASIAN KUNG-FU GENERATION,0MK8l3nURwwQIjafvXoJJt
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Sum 41,0qT79UgT5tY4yudH9VfsdT
Falling In Reverse,2CmaKO2zEGJ1NWpS1yfVGz
There For Tomorrow,0lYXa6aa87Tz8Jzv1nW4HM
The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT
Sum 41,0qT79UgT5tY4yudH9VfsdT
Lebanon Hanover,6w8h2uD28BEdg7bX4k3Lh7
The Runaways,5eTq3PxbOh5vgeRXKNqPyV
Joy Division,432R46LaYsJZV2Gmc4jUV5
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
Sum 41,0qT79UgT5tY4yudH9VfsdT
Green Day,7oPftvlwr6VrsViSDV7fJY
Hilera,4iCXhwhRhgWLl57sj9hhbY
Fiersa Besari,06QVnTCdjs4jPKO0487EGV
Green Day,7oPftvlwr6VrsViSDV7fJY
Shit Present,29HZSUDm7U6n2QNMKQY73k
Architecture In Helsinki,60eT7q88iLWKnuSXed1AGr
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Fiersa Besari,06QVnTCdjs4jPKO0487EGV
Various Artists,0LyfQWJT6nXafLPZqxe9Of
División Minúscula,2Ky9mFKNApb9KpEcORXE3p
Super Ratones,1sLxv35Q6ahFKcfg1ZuqWq
O Surto,6SXLkJrpyA2cxh2B1Xq3b7
Charly García,3jO7X5KupvwmWTHGtHgcgo
The Stranglers,0RUEHcBiENFEqxgicqS2ig
El Bordo,6U5QPaU2JpWfzInyd2g9zg
Carajo,5tDdTDGy0l8rHkeLaaEyyN
Québec Redneck Bluegrass Project,6QafnqFGVO80DazTYj5fAz
Tianastacia,3ucYi2JRu3j12lHbfqms9u
Bulldog,0bI566gNqVLuVAra7TXQp9
Charly García,3jO7X5KupvwmWTHGtHgcgo
Catupecu Machu,059ysTnWcrm4yFwTr0NDjc
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Fiskales Ad-Hok,60bfQT8dq9ykKW6KfIXnE5
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Stand Here Alone,3YwAgafEWJCd6Haotq7Qd2
Celso Blues Boy,2SQHdu1so7C2b5yBwnEUYP
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Planet Hemp,3nasa4yabzvUeb6DzejDYU
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Raimundos,3CfJckVRuukdJSvK3r89yJ
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
2 minutos,5sASmkskUJsvYDSYKRkkYd
blink-182,6FBDaR13swtiWwGhX1WQsP
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Korol i Shut,0qc4X567Fs1DUbQ7bS2XSJ
Good Charlotte,5aYyPjAsLj7UzANzdupwnS
Waterparks,3QaxveoTiMetZCMp1sftiu
ssshhhiiittt!,0RfocEzLe78RexLTeU1K2p
The Smiths,3yY2gUcIsjMr8hjo51PoJ8
Fiersa Besari,06QVnTCdjs4jPKO0487EGV
Green Day,7oPftvlwr6VrsViSDV7fJY
Set It Off,06bDwgCHeMAwhgI8il4Y5k
The Minds Of 99,6GTwMrB4u3hwcUyc9sU1UL
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Hoolahoop,6U6powfqohOGUunRu0fSw3
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Neck Deep,2TM0qnbJH4QPhGMCdPt7fH
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
The Minds Of 99,6GTwMrB4u3hwcUyc9sU1UL
175R,40y1P1mpPSpiRxL5LDv6aI
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Sputnik,4x3qtUyePwLlDmDBlxetPG
GIT,21o0KNjooi1XjygW6V70NM
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
Remember of Today,64Vp34MYbR0NRjkveSuZMY
Dear Seattle,5gWPNlps947GENk32pRV3S
Klamydia,2BFdLtG6ivaiRqPFTgV1in
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
Rybičky 48,40D2LUlV5SqxWG3ux2DhFe
Orloge Simard,2PfwtnCHCC0iezSoJHtzfs
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Massacre,0UAAJKwQZz8jVDoVtly8NA
Remember of Today,64Vp34MYbR0NRjkveSuZMY
Attaque 77,5rI6C5mJm6GYXbGHhpHTu9
Midtown,5dePEjHD5QEEKixOHXuRRA
Finde,1F9nkzoHCrTN7e1tuJUXDC
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Skay Beilinson,4K8Mrjr9IvA8QU0Vjj4BED
Herra Ylppö,6NwYl6JuXxC9H8T0hkNg6Q
Tianastacia,3ucYi2JRu3j12lHbfqms9u
Sumo,10AzTrYMPVVmpKoBP5bX9W
Cadena Perpetua,46cEeRi8p3fkd1hN0N820b
Machuca,7kwZDveB5qL9uZJcJF1Yds
Sumo,10AzTrYMPVVmpKoBP5bX9W
Planet Hemp,3nasa4yabzvUeb6DzejDYU
Oslo Ess,0uDxCS9qmxWJTWCSLAK8Rr
Raimundos,3CfJckVRuukdJSvK3r89yJ
Charly García,3jO7X5KupvwmWTHGtHgcgo
Skay Beilinson,4K8Mrjr9IvA8QU0Vjj4BED
The Psychedelic Furs,0O0lrN34wrcuBenkqlEDZe
The Black Ghosts,6j0sVXUMU7BEZZ5cfEwjkq
Simple Plan,2p4FqHnazRucYQHyDCdBrJ
Green Day,7oPftvlwr6VrsViSDV7fJY
Green Day,7oPftvlwr6VrsViSDV7fJY
The Cab,2C2sVVXanbOpymYBMpsi89
ssshhhiiittt!,0RfocEzLe78RexLTeU1K2p
Перемотка,3AwNBhYb8tZmJ5m0VIKHp2
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
Joy Division,432R46LaYsJZV2Gmc4jUV5
Waterparks,3QaxveoTiMetZCMp1sftiu
blink-182,6FBDaR13swtiWwGhX1WQsP
Waterparks,3QaxveoTiMetZCMp1sftiu
Dochi Sadega,2WL992HhCeZw9HbeWFpcoV
Useless ID,4sFfyLhOZblb7n0BhJWD4J
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
The Stranglers,0RUEHcBiENFEqxgicqS2ig
Sublime,0EdvGhlC1FkGItLOWQzG4J
División Minúscula,2Ky9mFKNApb9KpEcORXE3p
Moptop,5aVY2EA0WxA3STJaBgG8ua
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
Sly Withers,59vpAv1Esa36VUiOvx0nYX
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
Árbol,6OO01j5rLKCyPg4i3FuzIT
Pee Wee Gaskins,62USA8ccl2yj1sSVyqL2LR
Ultraje a Rigor,3zkkrMSBLHuTKMI6I3fDWi
GUFI,2x6OBrjZlSnyftY3Da2mmN
Die Toten Hosen,2F8GvYuY0lfZNYu45dY6gJ
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
Hidden Message,4B79N9IgAxpvFRaTkTdgFk
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Social Distortion,16nn7kCHPWIB6uK09GQCNI
Die Toten Hosen,2F8GvYuY0lfZNYu45dY6gJ
Massacre,0UAAJKwQZz8jVDoVtly8NA
Beatsteaks,79qRD2IfSr3pmuYUficMWX
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Various Artists,0LyfQWJT6nXafLPZqxe9Of
Chingadazo de Kung Fu,6xT6c42KpjrOlEhZK12rBL
Orloge Simard,2PfwtnCHCC0iezSoJHtzfs
Dead Fish,7Lvg39k5XgXevGR767ikYI
Orloge Simard,2PfwtnCHCC0iezSoJHtzfs
Virus,0G7A5LzQAs2egiQl7hO5tV
Tři Sestry,7yvvL4p6VhBe8iLfoM0PHR
Québec Redneck Bluegrass Project,6QafnqFGVO80DazTYj5fAz
Charly García,3jO7X5KupvwmWTHGtHgcgo
Raimundos,3CfJckVRuukdJSvK3r89yJ
Les Dales Hawerchuk,5kYwyvlqsCuDlzmfsSNSSC
Charta 77,4l3QLs54bIREe8aDr8o3Iq
Cachorro Grande,0psfBzxoy44kww4f0YU5c8
Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf
Hot Chelle Rae,6jTnHxhb6cDCaCu4rdvsQ0
Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf
A Rocket To The Moon,1NU9Em6e8dDo36Js6nEo3t
The Smiths,3yY2gUcIsjMr8hjo51PoJ8
The Offspring,5LfGQac0EIXyAN8aUwmNAQ
MOD SUN,3u2R8st1bb6zfBqNWceRXG
Luis Alberto Spinetta,1MuQ2m2tg7naeRGAOxYZer
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Rise Against,6Wr3hh341P84m3EI8qdn9O
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Fiersa Besari,06QVnTCdjs4jPKO0487EGV
Days N Daze,3wRGr9z5I5xmmVc21fIvC6
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Surf Curse,1gl0S9pS0Zw0qfa14rDD3D
Allison,4AP5EFbVVcBv8cfyqO0oqr
Patricio Rey y sus Redonditos de Ricota,6byQKddO1b34lXC2ZEjehQ
Riff,3IyuxBX0pwXqbeFI4DWmhG
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Sly Withers,59vpAv1Esa36VUiOvx0nYX
Soda Stereo,7An4yvF7hDYDolN4m5zKBp
boom boom kid,2h2frsYL6pssri5AZdlMUU
LETTER FOR ME,3fRXHZR5ytmoArx5RBLqKo
Velhas Virgens,1NG0y4OWAFilBtNB2Ey9jK
Jennifer Rostock,6Sh3owUrsFjZ4qCjtpPV7G
Cachorro Grande,0psfBzxoy44kww4f0YU5c8
Árbol,6OO01j5rLKCyPg4i3FuzIT
Rodox,4xlLXZhyat8hNIvgArQEak
El Bordo,6U5QPaU2JpWfzInyd2g9zg
The Dead Milkmen,2fhngmJMaaKcdhXHCa4cPK
Gerap Gurita,6WQC8XtUYxHrCSZlHzT2tz
Die Toten Hosen,2F8GvYuY0lfZNYu45dY6gJ
Rocket Rockers,3k7qB8d47YeYcHlrqaLM4U
Catupecu Machu,059ysTnWcrm4yFwTr0NDjc
Carajo,5tDdTDGy0l8rHkeLaaEyyN
PXNDX,5NNlkZBrBpOJ7C11JwVxIj
Virus,0G7A5LzQAs2egiQl7hO5tV
Matanza,5OlITTCPCIxWOa3TEpemuF
Attaque 77,5rI6C5mJm6GYXbGHhpHTu9
Stand Here Alone,3YwAgafEWJCd6Haotq7Qd2
Matanza,5OlITTCPCIxWOa3TEpemuF
Matanza,5OlITTCPCIxWOa3TEpemuF
Closehead,51kLNLcGpqb9eXGfCl0vrR
WhoMadeWho,50Lr1puweM1hFsF1LpIZLM
Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s
Sublime,0EdvGhlC1FkGItLOWQzG4J
Plain White T's,1g1yxsNVPhMUl9GrMjEb2o
3OH!3,0FWzNDaEu9jdgcYTbcOa4F
Parachute,2PCUhxD40qlMqsKHjTZD2e
Fugazi,62sC6lUEWRjbFqXpMmOk4G
The Jon Spencer Blues Explosion,2NOhotupwYbKRNJF7LMDPG
The Wrecks,458aS6ALc3QkzwfR5USt34
Çilekeş,3iLM9tkogCRKgRYYbt8tvN
